id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US9963684,patent,NOVEL FORMALDEHYDE DEHYDROGENASE AND METHOD FOR PREPARING FORMALDEHYDE USING SAME,"NOVEL FORMALDEHYDE DEHYDROGENASE AND METHOD FOR PREPARING FORMALDEHYDE USING SAME. This invention relates to a novel formaldehyde dehydrogenase expressed by a formaldehyde dehydrogenase gene and having independent reduction activity for formic acid, a method of preparing the formaldehyde dehydrogenase from a strain transformed with a recombinant expression vector including the gene, and a method of producing formaldehyde from formic acid through a reduction reaction of the formaldehyde dehydrogenase.",2018,Seoul,KR,37.5666791,126.9782914,"[""Seoul"", ""Daejeon""]","[[37.5666791, 126.9782914], [36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US10689676,patent,ALGAL MUTANTS WITH INCREASED LIPID PRODUCTIVITY,ALGAL MUTANTS WITH INCREASED LIPID PRODUCTIVITY. The present invention provides mutant microorganism that have higher lipid productivity than the wild type microorganisms from which they are derived while producing biomass at levels that are at least 45% of wild type biomass productivity under nitrogen replete conditions. Particular mutants produce at least 50% as much FAME lipid as wild type while producing at least the amount of biomass produced by wild type cells under nitrogen replete conditions. Also provided are methods of producing lipid using the mutant strains.,2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10174355,patent,A NOVEL METHOD FOR GLYCOSYLATION OF GINSENOSIDE USING A GLYCOSYLTRANSFERASE DERIVED FROM PANAX GINSENG,"A NOVEL METHOD FOR GLYCOSYLATION OF GINSENOSIDE USING A GLYCOSYLTRANSFERASE DERIVED FROM PANAX GINSENG. The present invention relates to a uridine diphosphate (UDP)-glycosyltransferase protein which has glycosylation activity for a hydroxyl group at the C-20 position of a protopanaxadiol (PPD)- or protopanaxatriol (PPT)-type ginsenoside, and a method for glycosylation of UDP using the same.",2019,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon""]","[[36.3497007, 127.3849016]]",,,False,0.0,core_keyword
US10174087,patent,ENHANCED PRODUCTIVITY BY ATTENUATION OF CHLOROPHYLL BINDING PROTEIN GENES,"ENHANCED PRODUCTIVITY BY ATTENUATION OF CHLOROPHYLL BINDING PROTEIN GENES. Mutant photosynthetic algae having increased biomass productivity are provided. The mutants have attenuated expression of violaxanthin chlorophyll a binding proteins (VCP) or fucoxanthin chlorophyll a/c binding proteins (FCP), reduced chlorophyll, higher apparent ETR(II), little to no reduction in P max per cell, and decreased NPQ over a wide range of light intensities. Provided herein are constructs for attenuating or disrupting VCP or FCP genes. Also provided are methods of culturing VCP or FCP mutants for the production of biomass or other products.",2019,Fort Myers,US,26.640628,-81.8723084,"[""Fort Myers, FL"", ""Santa Clara, CA"", ""Cardiff, CA"", ""San Diego, CA""]","[[26.640628, -81.8723084], [37.2333253, -121.6846349], [33.6879703, -117.8073342], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10351869,patent,MICROORGANISMS ENGINEERED FOR INCREASED PRODUCTIVITY,MICROORGANISMS ENGINEERED FOR INCREASED PRODUCTIVITY. The application provides recombinant microorganisms with increased productivity with respect to control or wildtype microorganisms. The recombinant microorganisms can include a non-native gene encoding a SKP1 polypeptide or a CHORD-derived polypeptide. Increased productivity can be increased biomass or lipid productivity. These recombinant microorganisms can be used to produce products of interest.,2019,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10266834,patent,RECOMBINANT RNA PARTICLES AND METHODS OF PRODUCING PROTEINS,"RECOMBINANT RNA PARTICLES AND METHODS OF PRODUCING PROTEINS. The present invention provides compositions and methods for the production and delivery of recombinant double-stranded RNA molecules (dsRNA) encoding heterologous proteins, which can be useful for various therapeutic purposes as well as for the production of desired proteins. The compositions contain engineered double-stranded RNA particles (dsRPs) that can contain a double-stranded RNA molecule that can be a genome or portion of a genome, which can be enclosed in a capsid or coat protein. The dsRNA molecule also comprises an RNA sub-sequence that encodes a heterologous protein. The dsRPs can be derived from wild-type viral organisms. The delivery of the dsRPs (or DNA or RNA molecules) of the invention to an organism provides for therapeutic benefits as well as for the production of desired proteins.",2019,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10227619,patent,MICROORGANISMS HAVING INCREASED LIPID PRODUCTIVITY,MICROORGANISMS HAVING INCREASED LIPID PRODUCTIVITY. The present invention provides mutant microorganism that have higher lipid productivity than the wild type microorganisms from which they are derived while biomass at levels that are within approximately 50% of wild type biomass productivities under nitrogen replete conditions. Particular mutants produce at least twice as much FAME lipid as wild type while producing at least 75% of the biomass produced by wild type cells under nitrogen replete conditions. Also provided are methods of producing lipid using the mutant strains.,2019,Santa Brigida,ES,28.033114,-15.4917992,"[""Santa Brigida"", ""San Diego, CA""]","[[28.033114, -15.4917992], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10526392,patent,Novel Synthetic Biology-Based ADCC Technology,"Novel Synthetic Biology-Based ADCC Technology. A novel synthetic biology-based ADCC technology is provided that enhances or enables ADCC response. The novel ADCC technology can be used to prevent or treat cancers, infectious, inflammatory or autoimmune diseases, and other diseases where elimination of diseased cells is desirable.",2020,Cambridge,US,42.3656347,-71.1040018,"[""Cambridge, MA"", ""Newton, MA""]","[[42.3656347, -71.1040018], [42.3300435, -71.194862]]",,,False,0.0,core_keyword
US10087161,patent,SYNTHESIS OF FDCA AND FDCA PRECURSORS FROM GLUCONIC ACID DERIVATIVES,"SYNTHESIS OF FDCA AND FDCA PRECURSORS FROM GLUCONIC ACID DERIVATIVES. The present invention provides methods of method of synthesizing 2,5-furan dicarboxylic acid (FDCA) and FDCA precursor molecules. The methods involve performing a chemical dehydration reaction on a gluconic acid derivative in the presence of a dehydration catalyst. In some embodiments the gluconic acid derivative can be 2-dehydro-3-deoxy gluconic acid (DHG) or an ester thereof, 2-ketogluconic acid (2KGA) or an ester thereof, and 5-ketogluconic acid (5KGA) or an ester thereof. The 2,5-furan dicarboxylic acid precursor molecule is thereby synthesized, which can be converted into FDCA. The chemical dehydration can be performed by a variety of acid basic catalysts.",2018,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10307436,patent,COMPOSITION CONTAINING GINSENOSIDE F1 FOR REMOVING AMYLOID PLAQUES,"COMPOSITION CONTAINING GINSENOSIDE F1 FOR REMOVING AMYLOID PLAQUES. Provided are a food composition and a feed composition for removing amyloid plaques, each composition including ginsenoside F1, in which ginsenoside F1 is effective for removing amyloid plaques in the hippocampal area of the brain.",2019,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon"", ""Yongin-si""]","[[36.3497007, 127.3849016], [37.2405741, 127.1785572]]",,,False,0.0,core_keyword
US9926585,patent,METHOD FOR PRODUCING A MINOR GINSENOSIDE USING A GINSENOSIDE GLYCOSIDASE,"METHOD FOR PRODUCING A MINOR GINSENOSIDE USING A GINSENOSIDE GLYCOSIDASE. Provided are a method of producing minor ginsenosides using a ginsenoside glycosidase protein derived from a Microbacterium sp. ( Microbacterium testaceum ) microorganism, and a composition including the protein for conversion into minor ginsenosides. The ginsenoside glycosidase exhibits very excellent activity of specifically hydrolyzing a sugar at the C-6 position of ginsenoside to convert the ginsenoside into in-vivo absorbable minor ginsenoside, thereby being very usefully applied to mass-production of ginsenoside.",2018,Daejeon,KR,36.3497007,127.3849016,"[""Daejeon"", ""Gyeonggi-do""]","[[36.3497007, 127.3849016], [37.2884675, 127.0535231]]",,,False,0.0,core_keyword
US10011821,patent,MELLEOLIDE-BIOSYNTHESIS GENE CLUSTER AND ITS APPLICATIONS,MELLEOLIDE-BIOSYNTHESIS GENE CLUSTER AND ITS APPLICATIONS. The present invention relates to the production of hydroxylated protoilludenes and/or sesquiterpenoid protoilludene-type aryl esters using newly identified genes that can be employed. The present invention accordingly relates to a host microorganism that has been transformed with the newly identified nucleotide sequences and to methods employing the transformed microorganism.,2018,Bad Honnef,DE,50.6448582,7.2272534,"[""Bad Honnef"", ""Aachen""]","[[50.6448582, 7.2272534], [50.776351, 6.083862]]",,,False,0.0,core_keyword
US10544424,patent,ALGAL CHLOROPLASTIC SRP54 MUTANTS,ALGAL CHLOROPLASTIC SRP54 MUTANTS. Mutant photosynthetic microorganisms having reduced chlorophyll and increased photosynthetic efficiency are provided. The mutant strains have mutated chloroplastic SRP54 genes and exhibit increased productivity with respect to wild type strains. Also provided are mutant algal strains having mutated cytosolic SRP54 genes. Provided herein are methods of producing biomass and other products such as lipids using strains having mutations in an SRP54 gene. Also included are constructs and methods for attenuating or disrupting SRP54 genes.,2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Cardiff, CA""]","[[32.7174202, -117.162772], [33.6879703, -117.8073342]]",,,False,0.0,core_keyword
US10607716,patent,SYNTHETIC BIOLOGY TOOLS,SYNTHETIC BIOLOGY TOOLS. Methods for design of genetic circuits are provided.,2020,San Francisco,US,37.7879363,-122.4075201,"[""San Francisco, CA"", ""El Sobrante, CA""]","[[37.7879363, -122.4075201], [37.9744635, -122.3057294]]",,,False,0.0,core_keyword
US9932599,patent,REGULATORY ELEMENTS FROM LABYRINTHULOMYCETES MICROORGANISMS,"REGULATORY ELEMENTS FROM LABYRINTHULOMYCETES MICROORGANISMS. The present disclosure generally relates to novel polynucleotide molecules for use in regulating gene expression in recombinant cells, such as labyrinthulomycetes cells. The disclosure further relates to nucleic acid constructs, such as vectors and expression cassettes, containing a regulatory element operably linked to a heterologous nucleotide sequence. The disclosure further relates to methods for stably transforming a host cell, such as a labyrinthulomycetes cell with transgenes. Stably transformed recombinant cells, progeny, biomaterials derived therefrom, and methods for preparing and using the same are also provided.",2018,RANCHO SANTA FE,US,33.0242314,-117.1979781,"[""RANCHO SANTA FE, CA"", ""LA JOLLA, CA"", ""IRVINE, CA""]","[[33.0242314, -117.1979781], [32.8458529, -117.2575702], [33.6856969, -117.825981]]",,,False,0.0,core_keyword
US10818378,patent,ENCODING TEXT INTO NUCLEIC ACID SEQUENCES,"ENCODING TEXT INTO NUCLEIC ACID SEQUENCES. Methods and apparatus are disclosed herein for encoding human readable text conveying a non-genetic message into nucleic acid sequences with a substantially reduced probability of biological impact and decoding such text from nucleic acid sequences. In one embodiment, each symbol of a symbol set of human readable symbols uniquely maps to a respective codon identifier. Mapping may ensure that each symbol will not map to a codon identifier that generates an amino acid residue which has a single-letter abbreviation that is the equivalent to the respective symbol. Synthetic nucleic acid sequences comprising such human readable text, and recombinant or synthetic cells comprising such sequences are provided, as well as methods of identifying cells, organisms, or samples containing such sequences.",2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Montgomery Village, MD""]","[[32.7174202, -117.162772], [39.175284, -77.2071214]]",,,False,0.0,core_keyword
US10975378,patent,METHODS FOR CLONING AND MANIPULATING GENOMES,"METHODS FOR CLONING AND MANIPULATING GENOMES. Compositions and methods are disclosed herein for cloning a synthetic or a semi-synthetic donor genome in a heterologous host cell. In one embodiment, the donor genome can be further modified within a host cell. Modified or unmodified genomes can be further isolated from the host cell and transferred to a recipient cell. Methods disclosed herein can be used to alter donor genomes from intractable donor cells in more tractable host cells.",2021,Montgomery Village,US,39.175284,-77.2071214,"[""Montgomery Village, MD"", ""Rockville, MD""]","[[39.175284, -77.2071214], [39.0817985, -77.1516844]]",,,False,0.0,core_keyword
US10351860,patent,High Efficiency Method for Algal Transformation,"High Efficiency Method for Algal Transformation. The present invention relates to the seminal discovery of a highly efficient method of transforming algal cells. Specifically, the invention relates to a novel method of delivering a plasmid containing a nucleic acid molecule to algal cells by bacterial conjugation wherein the plasmid remains episomal in the algal cell through multiple generations.",2019,London,CA,42.9836747,-81.2496068,"[""London"", ""La Jolla, CA""]","[[42.9836747, -81.2496068], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US11122817,patent,PROTEIN RICH FOOD INGREDIENT FROM BIOMASS AND METHODS OF PRODUCTION,"PROTEIN RICH FOOD INGREDIENT FROM BIOMASS AND METHODS OF PRODUCTION. The present invention provides a protein material and food ingredient from a sustainable and stable source. The sustainable and stable source of the food or food ingredient is cellular biomass, for example an algal or microbial biomass. The invention discloses that the cellular biomass can be subjected to a series of steps to derive the protein material and food or food ingredient, which has high nutritional content and has pleasing organoleptic properties.",2021,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Colorado Springs, CO"", ""Belmont, MA"", ""La jolla, CA""]","[[32.7174202, -117.162772], [38.8339578, -104.825348], [42.3959296, -71.1786655], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US11339399,patent,COMPOSITIONS AND METHODS FOR HIGH EFFICIENCY IN VIVO GENOME EDITING,"COMPOSITIONS AND METHODS FOR HIGH EFFICIENCY IN VIVO GENOME EDITING. The present invention provides cell lines for high efficiency genome editing using cas/CRISPR systems, methods of generating such cells lines, and methods of generating mutations in the genome of an organism using such cell lines.",2022,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10221398,patent,COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING,"COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING. The present disclosure relates to a method of in vitro engineering of nucleic acids. This disclosure further relates to in vitro engineering of viral genomes and to the improvement of viral properties by in vitro genomic engineering of viral genomes. Specifically, the disclosure relates to in vitro viral genomic digestion using RNA-guided Cas9, the assembly of a recombinant genome by the insertion of a DNA or RNA fragment into the digested viral genome and transformation of a host cell with the recombinant genome. This method also related to in vitro engineering for error correction of nucleic acids.",2019,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10329537,patent,INFLUENZA VIRUS REASSORTMENT,INFLUENZA VIRUS REASSORTMENT. The invention provides reassortant influenza strains.,2019,Cambridge,US,42.3656347,-71.1040018,"[""Cambridge, MA""]","[[42.3656347, -71.1040018]]",,,False,0.0,core_keyword
